strategy,step,id,nombre,initial_rank,current_rank,delta_rank_improvement,initial_score,current_score,delta_score_vs_G0,selected_this_step,originally_in_fixed_topN
eva_adaptive_open,6,C006,DOMINGO TOCORNAL,17,16,1,0.44257795158972896,0.4356600411419678,-0.006917910447761133,false,true
eva_adaptive_open,6,I07,EL GUANACO,21,17,4,0.42548756362861406,0.43140528492049235,0.005917721291878286,false,true
eva_adaptive_open,6,I29,SANTA ROSA,23,18,5,0.42297111297710543,0.42943111957961977,0.006460006602514334,false,true
eva_adaptive_open,6,I15,MARTINEZ DE ROZAS,10,19,-9,0.49042582216035796,0.4148837713854609,-0.07554205077489706,false,true
eva_adaptive_open,6,EP-I33,LA CHIMBA,30,20,10,0.4043195865206677,0.40472276023855985,0.00040317371789216905,false,true
eva_adaptive_open,6,I06,DIAGONAL ORIENTE,31,21,10,0.40267663972498335,0.4027599400799197,0.00008330035493636645,false,false
eva_adaptive_open,6,I08,GENERAL OSCAR BONILLA,16,22,-6,0.44379823929485906,0.40105278896897634,-0.04274545032588273,false,true
eva_adaptive_open,6,I09,GENERAL VELASQUEZ,15,23,-8,0.45347011016300426,0.39820549777853775,-0.055264612384466505,false,true
eva_adaptive_open,6,C081,SAN GREGORIO - DIEGO MEZA,33,24,9,0.38932341506856066,0.3899248436312015,0.0006014285626408378,false,false
eva_adaptive_open,6,I27,SANTA CECILIA - NONATO COO,42,25,17,0.36006768212709356,0.3880527567539592,0.02798507462686567,false,false
eva_adaptive_open,6,I13,LO ESPEJO-RIQUELME,54,26,28,0.32833080195639963,0.3820621452399818,0.053731343283582145,false,false
eva_adaptive_open,6,C061,EL PINAR,36,27,9,0.38117344530336017,0.38177487386600095,0.0006014285626407823,false,false
eva_adaptive_open,6,C053,CONDELL,47,28,19,0.3532028448920026,0.3789938896681221,0.025791044776119487,false,false
eva_adaptive_open,6,I24,RADAL,26,29,-3,0.41533970570255174,0.37833718310344283,-0.03700252259910891,false,true
eva_adaptive_open,6,C029,MARIA ELENA,35,30,5,0.3866330072050211,0.37696136541397635,-0.009671641791044738,false,false
eva_adaptive_open,6,I25,SAN FRANCISCO,43,31,12,0.3566735624368237,0.3713825176607043,0.014708955223880604,false,false
eva_adaptive_open,6,C070,MENDOZA (EX-CORONEL ROBLES),34,32,2,0.387202115587132,0.3707514836968912,-0.01645063189024082,false,false
eva_adaptive_open,6,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,25,33,-8,0.41723732777812184,0.3666742638111625,-0.05056306396695931,false,true
eva_adaptive_open,6,C086,LA ESTRELLA,40,34,6,0.36814789692769634,0.36558889060773403,-0.002559006319962309,false,false
eva_adaptive_open,6,C003,CONCHA Y TORO,38,35,3,0.3709576416282776,0.3632337610312627,-0.007723880597014898,false,false
eva_adaptive_open,6,I17,MATUCANA,46,36,10,0.3532790270795219,0.3601410655963122,0.006862038516790292,false,false
eva_adaptive_open,6,C058,ANTONIO EBNER-BARROS ARANA,29,37,-8,0.40679457494201116,0.3591982079556389,-0.04759636698637226,false,true
eva_adaptive_open,6,I02,CARLOS VALDOVINOS,22,38,-16,0.4243998641097862,0.35451515707262266,-0.06988470703716354,false,true
eva_adaptive_open,6,I18,NUEVA IMPERIAL,79,39,40,0.28249960315815087,0.35003815001404454,0.06753854685589367,false,false
eva_adaptive_open,6,C014,JOSE DOMINGO CAÑAS,49,40,9,0.3434151720257287,0.3434151720257287,0,false,false
eva_adaptive_open,6,C083,ORIENTAL-LAS PARCELAS,50,41,9,0.33400841178333013,0.3340917121382666,0.00008330035493647747,false,false
eva_adaptive_open,6,C044,LOS CERRILLOS,44,42,2,0.355273233150638,0.33131953242771056,-0.023953700722927462,false,false
eva_adaptive_open,6,C043,NEPTUNO,45,43,2,0.35474887854437137,0.331278400363114,-0.02347047818125736,false,false
eva_adaptive_open,6,C001,SAN EUGENIO,52,44,8,0.3301050844306759,0.3301050844306759,0,false,false
eva_adaptive_open,6,C007,EDUARDO CASTILLO VELASCO,56,45,11,0.3209682481807713,0.3209682481807713,0,false,false
eva_adaptive_open,6,C032,OBISPO MANUEL UMAÑA,41,46,-5,0.36167847000046166,0.3208506507234438,-0.04082781927701784,false,false
eva_adaptive_open,6,C024,LOS ARRAYANES - LOS COPIHUES,39,47,-8,0.369297779392275,0.3164169532190636,-0.05288082617321138,false,false
eva_adaptive_open,6,C074,URETA COX,58,48,10,0.31449957814869145,0.31449957814869145,0,false,false
eva_adaptive_open,6,C090,SANTO DOMINGO,59,49,10,0.3106717940498921,0.31219739335222674,0.001525599302334646,false,false
eva_adaptive_open,6,C005,CORONEL ALEJANDRO SEPULVEDA,60,50,10,0.3106497256836105,0.3106497256836105,0,false,false
eva_adaptive_open,6,C050,MAR DE DRAKE,37,51,-14,0.3754671127887729,0.3080499557179654,-0.06741715707080753,false,false
eva_adaptive_open,6,C088,ÑUBLE,61,52,9,0.30596663776619404,0.30596663776619404,0,false,false
eva_adaptive_open,6,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,62,53,9,0.3053874986899725,0.3053874986899725,0,false,false
eva_adaptive_open,6,C028,MADRID,63,54,9,0.3053850663175511,0.3053850663175511,0,false,false
eva_adaptive_open,6,C034,PEDRO LEON UGALDE,64,55,9,0.30513444215224494,0.30513444215224494,0,false,false
eva_adaptive_open,6,C023,AVENIDA DORSAL,48,56,-8,0.34913804016037303,0.3042844576466126,-0.044853582513760426,false,false
eva_adaptive_open,6,C037,SAN ALFONSO,65,57,8,0.3032697592490899,0.3032697592490899,0,false,false
eva_adaptive_open,6,C030,MAULE,66,58,8,0.30294715823212187,0.30294715823212187,0,false,false
eva_adaptive_open,6,C049,FEDERICO ERRÁZURIZ (EX SERRANO),53,59,-6,0.32905890532348764,0.3020754541725971,-0.026983451150890514,false,false
eva_adaptive_open,6,C042,PRINCIPE DE GALES,67,60,7,0.3015275299366899,0.3015275299366899,0,false,false
eva_adaptive_open,6,C015,JOSE MANUEL GUZMAN,76,61,15,0.2845092001303485,0.2981461004143616,0.013636900284013098,false,false
eva_adaptive_open,6,C039,TUPUNGATO,113,62,51,0.22275270275256875,0.2972177850899593,0.07446508233739052,false,false
eva_adaptive_open,6,C064,SILVA CARVALLO - SANTA ELENA,85,63,22,0.264928178794096,0.29671303455212084,0.03178485575802481,false,false
eva_adaptive_open,6,C031,NECOCHEA,103,64,39,0.24437487011116932,0.2942204983522875,0.049845628241118156,false,false
eva_adaptive_open,6,C065,NUEVA SAN MARTIN,91,65,26,0.2588125082913236,0.29384044783423063,0.03502793954290706,false,false
eva_adaptive_open,6,C038,TALCAHUANO - SANTA INES - LOS EDILES,101,66,35,0.24550764665869662,0.2933432281768104,0.04783558151811379,false,false
eva_adaptive_open,6,C013,HEROES DE LA CONCEPCION,70,67,3,0.29161502323158384,0.29161502323158384,0,false,false
eva_adaptive_open,6,C004,CONSISTORIAL,73,68,5,0.28796525159755554,0.29093172378697835,0.0029664721894228085,false,false
eva_adaptive_open,6,C027,LOS PRESIDENTES,71,69,2,0.2903073892430075,0.2903073892430075,0,false,false
eva_adaptive_open,6,I32,EINSTEIN,72,70,2,0.2891830343121434,0.2892355135357534,0.00005247922360995805,false,false
eva_adaptive_open,6,I28,SANTA RAQUEL,69,71,-2,0.2960140924026152,0.2874774442364143,-0.008536648166200922,false,false
eva_adaptive_open,6,C060,ROJAS MAGALLANES,24,72,-48,0.4219139986989199,0.28736167748139896,-0.13455232121752092,false,true
eva_adaptive_open,6,I23,PETERSEN - VICUÑA MACKENNA,74,73,1,0.28720997267232284,0.28720997267232284,0,false,false
eva_adaptive_open,6,C063,LONGITUDINAL,75,74,1,0.28538182252354,0.28538182252354,0,false,false
eva_adaptive_open,6,C046,EUCALIPTOS,77,75,2,0.2836213631052964,0.2836213631052964,0,false,false
eva_adaptive_open,6,C084,EL PINO - UNO SUR,116,76,40,0.21625589427110412,0.2834200733755817,0.06716417910447761,false,false
eva_adaptive_open,6,C022,LLANURA  - EL DESIERTO,78,77,1,0.2832694397879176,0.2832694397879176,0,false,false
eva_adaptive_open,6,C041,VISTA HERMOSA,55,78,-23,0.32433865422117386,0.2826721257643878,-0.041666528456786034,false,false
eva_adaptive_open,6,I31,FERNANDEZ ALBANO,80,79,1,0.27793271006427517,0.27793271006427517,0,false,false
eva_adaptive_open,6,C035,PRODIVENCIA,81,80,1,0.27556952254522565,0.27556952254522565,0,false,false
eva_adaptive_open,6,C026,LOS MAITENES,102,81,21,0.24476449972018605,0.2734936774860785,0.028729177765892455,false,false
eva_adaptive_open,6,C052,BAQUEDANO - POSTALES ORIENTE,82,82,0,0.2725119994529144,0.2725119994529144,0,false,false
eva_adaptive_open,6,C089,J J PEREZ,84,83,1,0.26495488367176884,0.26495488367176884,0,false,false
eva_adaptive_open,6,C047,VIOLETA PARRA,86,84,2,0.2648001936107111,0.2648001936107111,0,false,false
eva_adaptive_open,6,C079,LAS AMERICAS,87,85,2,0.26410913255677176,0.2644298389232769,0.0003207063665051635,false,false
eva_adaptive_open,6,C021,LAUTARO,117,86,31,0.20904169103894277,0.26431781044192787,0.0552761194029851,false,false
eva_adaptive_open,6,C078,WALDO TAFF,51,87,-36,0.33255806783730496,0.2640982140605202,-0.06845985377678476,false,false
eva_adaptive_open,6,C012,GABRIELA ORIENTE,109,88,21,0.23493763531224565,0.2629227099391113,0.02798507462686567,false,false
eva_adaptive_open,6,C40,VICUÑA MACKENNA - SAN MARTIN,88,89,-1,0.2599804114545511,0.2599804114545511,0,false,false
eva_adaptive_open,6,C011,EYZAGUIRRE,89,90,-1,0.2597262361382782,0.2597262361382782,0,false,false
eva_adaptive_open,6,C069,LOS OLMOS,90,91,-1,0.2594151168255869,0.2594151168255869,0,false,false
eva_adaptive_open,6,C009,EL ROSAL - SANTA ELENA,92,92,0,0.258292338870139,0.258292338870139,0,false,false
eva_adaptive_open,6,C002,CAPITAN IGNACIO CARRERA PINTO,94,93,1,0.2546555618818747,0.2546555618818747,0,false,false
eva_adaptive_open,6,C056,TEMUCO - TORO MAZOTTE,100,94,6,0.2468166288620158,0.25241364378738895,0.0055970149253731505,false,false
eva_adaptive_open,6,C048,GENERAL ARRIAGADA,95,95,0,0.2517348978903142,0.2517348978903142,0,false,false
eva_adaptive_open,6,C033,OBSERVATORIO,96,96,0,0.25172362934577086,0.25172362934577086,0,false,false
eva_adaptive_open,6,C062,CORONA SUECA,83,97,-14,0.27233361403980005,0.2513511863347979,-0.020982427705002138,false,false
eva_adaptive_open,6,I03,CARRASCAL,97,98,-1,0.24854515940907576,0.24854515940907576,0,false,false
eva_adaptive_open,6,C054,VICTORIA,98,99,-1,0.24818166256108362,0.24818166256108362,0,false,false
eva_adaptive_open,6,C017,LA PARINACOTA,99,100,-1,0.24787162646529243,0.24787162646529243,0,false,false
eva_adaptive_open,6,C076,ISLA DECEPCION,93,101,-8,0.25765035826791644,0.24485989841133612,-0.01279045985658031,false,false
eva_adaptive_open,6,C071,BARROS ARANA,104,102,2,0.2432718387690382,0.2432718387690382,0,false,false
eva_adaptive_open,6,C082,CAUPOLICAN,105,103,2,0.24201028797730914,0.24201028797730914,0,false,false
eva_adaptive_open,6,C080,PARAGUAY,106,104,2,0.2404621201898296,0.2404621201898296,0,false,false
eva_adaptive_open,6,C010,ESQ BLANCA - ALBERTO LLONA,115,105,10,0.219488334536514,0.238468098274494,0.018979763737979993,false,false
eva_adaptive_open,6,C087,SALVADOR GUTIERREZ,68,106,-38,0.2988400180747415,0.23167583897026392,-0.06716417910447756,false,false
eva_adaptive_open,6,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,110,107,3,0.23151138733257812,0.23151138733257812,0,false,false
eva_adaptive_open,6,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,111,108,3,0.22770327755636682,0.22770327755636682,0,false,false
eva_adaptive_open,6,C008,EL CERRO,112,109,3,0.22664145134727998,0.22664145134727998,0,false,false
eva_adaptive_open,6,C036,RIO REFUGIO - SALAR SURIRE,107,110,-3,0.23882288406802515,0.22368469062682966,-0.015138193441195491,false,false
eva_adaptive_open,6,C077,RICARDO VIAL,108,111,-3,0.23530100578344948,0.22334495183243977,-0.01195605395100971,false,false
eva_adaptive_open,6,C072,COVADONGA,114,112,2,0.2222660174854263,0.2222660174854263,0,false,false
eva_adaptive_open,6,C045,PORTO ALEGRE,121,113,8,0.1789631843926075,0.20694825901947317,0.02798507462686567,false,false
eva_adaptive_open,6,C055,ARTURO PRAT,118,114,4,0.1970214926913857,0.1970214926913857,0,false,false
eva_adaptive_open,6,C085,LOS LIBERTADORES,119,115,4,0.19011991189992178,0.19011991189992178,0,false,false
eva_adaptive_open,6,C018,LA PRIMAVERA,120,116,4,0.18728903995307272,0.18728903995307272,0,false,false
eva_adaptive_open,6,C016,JUANITA,124,117,7,0.15869954711149178,0.18668462173835745,0.02798507462686567,false,false
eva_adaptive_open,6,C025,LOS DURAZNOS,122,118,4,0.17773769788730326,0.17773769788730326,0,false,false
eva_adaptive_open,6,C073,LOS MORROS,123,119,4,0.16537203853610075,0.16537203853610075,0,false,false
eva_adaptive_open,7,I20,PAC - LO ESPEJO - EL BOSQUE,9,1,8,0.49632538126901565,0.5536853063056181,0.05735992503660242,true,true
eva_adaptive_open,7,I14,LO OVALLE,2,2,0,0.6371787956227899,0.5534212047176278,-0.0837575909051621,false,true
eva_adaptive_open,7,I19,PAC-LO ESPEJO-SN BDO,27,3,24,0.41460848628355157,0.5387182160664462,0.12410972978289464,false,true
eva_adaptive_open,7,C068,SAN CARLOS,12,4,8,0.48156244324655567,0.5342570467163614,0.052694603469805756,false,true
eva_adaptive_open,7,I16,MATTA-VESPUCIO NORTE,8,5,3,0.5227107068074346,0.5227107068074346,0,false,true
eva_adaptive_open,7,I04,DEL FERROCARRIL,32,6,26,0.3940478916997146,0.5066133877736304,0.1125654960739158,false,false
eva_adaptive_open,7,EP-I10,GRAN AVENIDA,19,7,12,0.435180901694348,0.49105847990441054,0.05587757821006256,false,true
eva_adaptive_open,7,I01,BARÓN DE JURAS REALES,11,8,3,0.48687720322810635,0.48731203108087445,0.00043482785276810487,false,true
eva_adaptive_open,7,C006,DOMINGO TOCORNAL,17,9,8,0.44257795158972896,0.48502559385648286,0.042447642266753904,false,true
eva_adaptive_open,7,EP-I34,VICUÑA MACKENNA,13,10,3,0.4789418889773093,0.4789418889773093,0,false,true
eva_adaptive_open,7,I10,GRAN AVENIDA,28,11,17,0.40682183317748805,0.4764397478628878,0.06961791468539974,false,true
eva_adaptive_open,7,I22,PEDRO FONTOVA,14,12,2,0.4728109936708254,0.4733549449885601,0.0005439513177347144,false,true
eva_adaptive_open,7,EP-ALAMEDA-T3,ALAMEDA TRAMO 3,7,13,-6,0.558260973877864,0.47227534642086966,-0.08598562745699434,false,true
eva_adaptive_open,7,I21,PEDRO DE VALDIVIA,20,14,6,0.43141163724900483,0.44812771238917154,0.01671607514016671,false,true
eva_adaptive_open,7,I29,SANTA ROSA,23,15,8,0.42297111297710543,0.44036234221367543,0.017391229236569994,false,true
eva_adaptive_open,7,I05,DIAGONAL JOSE MARIA CARO,18,16,2,0.43893681633352033,0.43399121018374986,-0.004945606149770465,false,true
eva_adaptive_open,7,I09,GENERAL VELASQUEZ,15,17,-2,0.45347011016300426,0.4312541947388523,-0.022215915424151966,false,true
eva_adaptive_open,7,C029,MARIA ELENA,35,18,17,0.3866330072050211,0.42328545966999387,0.036652452464972785,false,false
eva_adaptive_open,7,I07,EL GUANACO,21,19,2,0.42548756362861406,0.42021125506974605,-0.005276308558868015,false,true
eva_adaptive_open,7,I15,MARTINEZ DE ROZAS,10,20,-10,0.49042582216035796,0.4148837713854609,-0.07554205077489706,false,true
eva_adaptive_open,7,I13,LO ESPEJO-RIQUELME,54,21,33,0.32833080195639963,0.40800471618112705,0.07967391422472742,false,false
eva_adaptive_open,7,C003,CONCHA Y TORO,38,22,16,0.3709576416282776,0.4062676624815603,0.03531002085328272,false,false
eva_adaptive_open,7,EP-I33,LA CHIMBA,30,23,7,0.4043195865206677,0.40472276023855985,0.00040317371789216905,false,true
eva_adaptive_open,7,I06,DIAGONAL ORIENTE,31,24,7,0.40267663972498335,0.4027599400799197,0.00008330035493636645,false,false
eva_adaptive_open,7,C053,CONDELL,47,25,22,0.3532028448920026,0.40040463577274116,0.04720179088073856,false,false
eva_adaptive_open,7,C081,SAN GREGORIO - DIEGO MEZA,33,26,7,0.38932341506856066,0.3899248436312015,0.0006014285626408378,false,false
eva_adaptive_open,7,I08,GENERAL OSCAR BONILLA,16,27,-11,0.44379823929485906,0.3898587591182301,-0.05393948017662897,false,true
eva_adaptive_open,7,I27,SANTA CECILIA - NONATO COO,42,28,14,0.36006768212709356,0.3880527567539592,0.02798507462686567,false,false
eva_adaptive_open,7,C061,EL PINAR,36,29,7,0.38117344530336017,0.38177487386600095,0.0006014285626407823,false,false
eva_adaptive_open,7,I25,SAN FRANCISCO,43,30,13,0.3566735624368237,0.3791047112539496,0.022431148817125934,false,false
eva_adaptive_open,7,I24,RADAL,26,31,-5,0.41533970570255174,0.3727401681780697,-0.042599537524482034,false,true
eva_adaptive_open,7,C070,MENDOZA (EX-CORONEL ROBLES),34,32,2,0.387202115587132,0.35955745384614496,-0.027644661740987064,false,false
eva_adaptive_open,7,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,25,33,-8,0.41723732777812184,0.3554802339604163,-0.061757093817705555,false,true
eva_adaptive_open,7,I17,MATUCANA,46,34,12,0.3532790270795219,0.354544050670939,0.0012650235914171137,false,false
eva_adaptive_open,7,I02,CARLOS VALDOVINOS,22,35,-13,0.4243998641097862,0.35451515707262266,-0.06988470703716354,false,true
eva_adaptive_open,7,C086,LA ESTRELLA,40,36,4,0.36814789692769634,0.35439486075698773,-0.01375303617070861,false,false
eva_adaptive_open,7,C058,ANTONIO EBNER-BARROS ARANA,29,37,-8,0.40679457494201116,0.35360119303026577,-0.053193381911745385,false,true
eva_adaptive_open,7,I18,NUEVA IMPERIAL,79,38,41,0.28249960315815087,0.3444411350886714,0.061941531930520544,false,false
eva_adaptive_open,7,C014,JOSE DOMINGO CAÑAS,49,39,10,0.3434151720257287,0.3434151720257287,0,false,false
eva_adaptive_open,7,C083,ORIENTAL-LAS PARCELAS,50,40,10,0.33400841178333013,0.3340917121382666,0.00008330035493647747,false,false
eva_adaptive_open,7,C043,NEPTUNO,45,41,4,0.35474887854437137,0.331278400363114,-0.02347047818125736,false,false
eva_adaptive_open,7,C001,SAN EUGENIO,52,42,10,0.3301050844306759,0.3301050844306759,0,false,false
eva_adaptive_open,7,C044,LOS CERRILLOS,44,43,1,0.355273233150638,0.32572251750233744,-0.029550715648300585,false,false
eva_adaptive_open,7,C007,EDUARDO CASTILLO VELASCO,56,44,12,0.3209682481807713,0.3209682481807713,0,false,false
eva_adaptive_open,7,C024,LOS ARRAYANES - LOS COPIHUES,39,45,-6,0.369297779392275,0.3164169532190636,-0.05288082617321138,false,false
eva_adaptive_open,7,C40,VICUÑA MACKENNA - SAN MARTIN,88,46,42,0.2599804114545511,0.3163360869516046,0.0563556754970535,false,false
eva_adaptive_open,7,C032,OBISPO MANUEL UMAÑA,41,47,-6,0.36167847000046166,0.31525363579807064,-0.04642483420239102,false,false
eva_adaptive_open,7,C074,URETA COX,58,48,10,0.31449957814869145,0.31449957814869145,0,false,false
eva_adaptive_open,7,C090,SANTO DOMINGO,59,49,10,0.3106717940498921,0.31219739335222674,0.001525599302334646,false,false
eva_adaptive_open,7,C005,CORONEL ALEJANDRO SEPULVEDA,60,50,10,0.3106497256836105,0.3106497256836105,0,false,false
eva_adaptive_open,7,C050,MAR DE DRAKE,37,51,-14,0.3754671127887729,0.3080499557179654,-0.06741715707080753,false,false
eva_adaptive_open,7,C088,ÑUBLE,61,52,9,0.30596663776619404,0.30596663776619404,0,false,false
eva_adaptive_open,7,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,62,53,9,0.3053874986899725,0.3053874986899725,0,false,false
eva_adaptive_open,7,C028,MADRID,63,54,9,0.3053850663175511,0.3053850663175511,0,false,false
eva_adaptive_open,7,C034,PEDRO LEON UGALDE,64,55,9,0.30513444215224494,0.30513444215224494,0,false,false
eva_adaptive_open,7,C023,AVENIDA DORSAL,48,56,-8,0.34913804016037303,0.3042844576466126,-0.044853582513760426,false,false
eva_adaptive_open,7,C037,SAN ALFONSO,65,57,8,0.3032697592490899,0.3032697592490899,0,false,false
eva_adaptive_open,7,C030,MAULE,66,58,8,0.30294715823212187,0.30294715823212187,0,false,false
eva_adaptive_open,7,C042,PRINCIPE DE GALES,67,59,8,0.3015275299366899,0.3015275299366899,0,false,false
eva_adaptive_open,7,C039,TUPUNGATO,113,60,53,0.22275270275256875,0.2972177850899593,0.07446508233739052,false,false
eva_adaptive_open,7,C064,SILVA CARVALLO - SANTA ELENA,85,61,24,0.264928178794096,0.29671303455212084,0.03178485575802481,false,false
eva_adaptive_open,7,C049,FEDERICO ERRÁZURIZ (EX SERRANO),53,62,-9,0.32905890532348764,0.296478439247224,-0.03258046607626364,false,false
eva_adaptive_open,7,C031,NECOCHEA,103,63,40,0.24437487011116932,0.2942204983522875,0.049845628241118156,false,false
eva_adaptive_open,7,C065,NUEVA SAN MARTIN,91,64,27,0.2588125082913236,0.29384044783423063,0.03502793954290706,false,false
eva_adaptive_open,7,C038,TALCAHUANO - SANTA INES - LOS EDILES,101,65,36,0.24550764665869662,0.2933432281768104,0.04783558151811379,false,false
eva_adaptive_open,7,C015,JOSE MANUEL GUZMAN,76,66,10,0.2845092001303485,0.2925490854889885,0.008039885358639975,false,false
eva_adaptive_open,7,C013,HEROES DE LA CONCEPCION,70,67,3,0.29161502323158384,0.29161502323158384,0,false,false
eva_adaptive_open,7,C004,CONSISTORIAL,73,68,5,0.28796525159755554,0.29093172378697835,0.0029664721894228085,false,false
eva_adaptive_open,7,C027,LOS PRESIDENTES,71,69,2,0.2903073892430075,0.2903073892430075,0,false,false
eva_adaptive_open,7,C060,ROJAS MAGALLANES,24,70,-46,0.4219139986989199,0.28736167748139896,-0.13455232121752092,false,true
eva_adaptive_open,7,I23,PETERSEN - VICUÑA MACKENNA,74,71,3,0.28720997267232284,0.28720997267232284,0,false,false
eva_adaptive_open,7,C063,LONGITUDINAL,75,72,3,0.28538182252354,0.28538182252354,0,false,false
eva_adaptive_open,7,C084,EL PINO - UNO SUR,116,73,43,0.21625589427110412,0.2841847706338979,0.0679288763627938,false,false
eva_adaptive_open,7,I32,EINSTEIN,72,74,-2,0.2891830343121434,0.2836384986103802,-0.00554453570176322,false,false
eva_adaptive_open,7,C046,EUCALIPTOS,77,75,2,0.2836213631052964,0.2836213631052964,0,false,false
eva_adaptive_open,7,C022,LLANURA  - EL DESIERTO,78,76,2,0.2832694397879176,0.2832694397879176,0,false,false
eva_adaptive_open,7,I31,FERNANDEZ ALBANO,80,77,3,0.27793271006427517,0.27793271006427517,0,false,false
eva_adaptive_open,7,I28,SANTA RAQUEL,69,78,-9,0.2960140924026152,0.2776962274862046,-0.01831786491641063,false,false
eva_adaptive_open,7,C041,VISTA HERMOSA,55,79,-24,0.32433865422117386,0.2770751108390147,-0.04726354338215916,false,false
eva_adaptive_open,7,C035,PRODIVENCIA,81,80,1,0.27556952254522565,0.27556952254522565,0,false,false
eva_adaptive_open,7,C026,LOS MAITENES,102,81,21,0.24476449972018605,0.2734936774860785,0.028729177765892455,false,false
eva_adaptive_open,7,C052,BAQUEDANO - POSTALES ORIENTE,82,82,0,0.2725119994529144,0.2725119994529144,0,false,false
eva_adaptive_open,7,C089,J J PEREZ,84,83,1,0.26495488367176884,0.26495488367176884,0,false,false
eva_adaptive_open,7,C021,LAUTARO,117,84,33,0.20904169103894277,0.26485009970997153,0.055808408671028764,false,false
eva_adaptive_open,7,C047,VIOLETA PARRA,86,85,1,0.2648001936107111,0.2648001936107111,0,false,false
eva_adaptive_open,7,C079,LAS AMERICAS,87,86,1,0.26410913255677176,0.2644298389232769,0.0003207063665051635,false,false
eva_adaptive_open,7,C078,WALDO TAFF,51,87,-36,0.33255806783730496,0.2640982140605202,-0.06845985377678476,false,false
eva_adaptive_open,7,C012,GABRIELA ORIENTE,109,88,21,0.23493763531224565,0.2629227099391113,0.02798507462686567,false,false
eva_adaptive_open,7,C011,EYZAGUIRRE,89,89,0,0.2597262361382782,0.2597262361382782,0,false,false
eva_adaptive_open,7,C069,LOS OLMOS,90,90,0,0.2594151168255869,0.2594151168255869,0,false,false
eva_adaptive_open,7,C009,EL ROSAL - SANTA ELENA,92,91,1,0.258292338870139,0.258292338870139,0,false,false
eva_adaptive_open,7,C002,CAPITAN IGNACIO CARRERA PINTO,94,92,2,0.2546555618818747,0.2546555618818747,0,false,false
eva_adaptive_open,7,C056,TEMUCO - TORO MAZOTTE,100,93,7,0.2468166288620158,0.25241364378738895,0.0055970149253731505,false,false
eva_adaptive_open,7,C048,GENERAL ARRIAGADA,95,94,1,0.2517348978903142,0.2517348978903142,0,false,false
eva_adaptive_open,7,C033,OBSERVATORIO,96,95,1,0.25172362934577086,0.25172362934577086,0,false,false
eva_adaptive_open,7,C062,CORONA SUECA,83,96,-13,0.27233361403980005,0.2513511863347979,-0.020982427705002138,false,false
eva_adaptive_open,7,I03,CARRASCAL,97,97,0,0.24854515940907576,0.24854515940907576,0,false,false
eva_adaptive_open,7,C054,VICTORIA,98,98,0,0.24818166256108362,0.24818166256108362,0,false,false
eva_adaptive_open,7,C017,LA PARINACOTA,99,99,0,0.24787162646529243,0.24787162646529243,0,false,false
eva_adaptive_open,7,C076,ISLA DECEPCION,93,100,-7,0.25765035826791644,0.24485989841133612,-0.01279045985658031,false,false
eva_adaptive_open,7,C071,BARROS ARANA,104,101,3,0.2432718387690382,0.2432718387690382,0,false,false
eva_adaptive_open,7,C082,CAUPOLICAN,105,102,3,0.24201028797730914,0.24201028797730914,0,false,false
eva_adaptive_open,7,C080,PARAGUAY,106,103,3,0.2404621201898296,0.2404621201898296,0,false,false
eva_adaptive_open,7,C010,ESQ BLANCA - ALBERTO LLONA,115,104,11,0.219488334536514,0.238468098274494,0.018979763737979993,false,false
eva_adaptive_open,7,C087,SALVADOR GUTIERREZ,68,105,-37,0.2988400180747415,0.23167583897026392,-0.06716417910447756,false,false
eva_adaptive_open,7,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,110,106,4,0.23151138733257812,0.23151138733257812,0,false,false
eva_adaptive_open,7,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,111,107,4,0.22770327755636682,0.22770327755636682,0,false,false
eva_adaptive_open,7,C008,EL CERRO,112,108,4,0.22664145134727998,0.22664145134727998,0,false,false
eva_adaptive_open,7,C036,RIO REFUGIO - SALAR SURIRE,107,109,-2,0.23882288406802515,0.22368469062682966,-0.015138193441195491,false,false
eva_adaptive_open,7,C077,RICARDO VIAL,108,110,-2,0.23530100578344948,0.22334495183243977,-0.01195605395100971,false,false
eva_adaptive_open,7,C072,COVADONGA,114,111,3,0.2222660174854263,0.2222660174854263,0,false,false
eva_adaptive_open,7,C045,PORTO ALEGRE,121,112,9,0.1789631843926075,0.20701989732471845,0.028056712932110955,false,false
eva_adaptive_open,7,C055,ARTURO PRAT,118,113,5,0.1970214926913857,0.1970214926913857,0,false,false
eva_adaptive_open,7,C085,LOS LIBERTADORES,119,114,5,0.19011991189992178,0.19011991189992178,0,false,false
eva_adaptive_open,7,C018,LA PRIMAVERA,120,115,5,0.18728903995307272,0.1872923719672702,0.0000033320141974713113,false,false
eva_adaptive_open,7,C016,JUANITA,124,116,8,0.15869954711149178,0.1866879537525549,0.027988406641063113,false,false
